,Match,FileName1,FileName2
1529,False,./fbanks/p333_000.npy,./fbanks/p304_000.npy
1530,False,./fbanks/p333_000.npy,./fbanks/p304_001.npy
1531,False,./fbanks/p333_000.npy,./fbanks/p304_002.npy
1532,False,./fbanks/p333_000.npy,./fbanks/p304_003.npy
1533,False,./fbanks/p333_000.npy,./fbanks/p304_004.npy
1534,False,./fbanks/p333_000.npy,./fbanks/p280_000.npy
1535,False,./fbanks/p333_000.npy,./fbanks/p280_001.npy
1536,False,./fbanks/p333_000.npy,./fbanks/p280_002.npy
1537,False,./fbanks/p333_000.npy,./fbanks/p280_003.npy
1538,False,./fbanks/p333_000.npy,./fbanks/p280_004.npy
1539,False,./fbanks/p333_000.npy,./fbanks/p240_000.npy
1540,False,./fbanks/p333_000.npy,./fbanks/p240_001.npy
1541,False,./fbanks/p333_000.npy,./fbanks/p240_002.npy
1542,False,./fbanks/p333_000.npy,./fbanks/p240_003.npy
1543,False,./fbanks/p333_000.npy,./fbanks/p240_004.npy
1544,False,./fbanks/p333_000.npy,./fbanks/p228_000.npy
1545,False,./fbanks/p333_000.npy,./fbanks/p228_001.npy
1546,False,./fbanks/p333_000.npy,./fbanks/p228_002.npy
1547,False,./fbanks/p333_000.npy,./fbanks/p228_003.npy
1548,False,./fbanks/p333_000.npy,./fbanks/p228_004.npy
1549,False,./fbanks/p333_000.npy,./fbanks/p317_000.npy
1550,False,./fbanks/p333_000.npy,./fbanks/p317_001.npy
1551,False,./fbanks/p333_000.npy,./fbanks/p317_002.npy
1552,False,./fbanks/p333_000.npy,./fbanks/p317_003.npy
1553,False,./fbanks/p333_000.npy,./fbanks/p317_004.npy
1554,False,./fbanks/p333_000.npy,./fbanks/p251_000.npy
1555,False,./fbanks/p333_000.npy,./fbanks/p251_001.npy
1556,False,./fbanks/p333_000.npy,./fbanks/p251_002.npy
1557,False,./fbanks/p333_000.npy,./fbanks/p251_003.npy
1558,False,./fbanks/p333_000.npy,./fbanks/p251_004.npy
1559,False,./fbanks/p333_000.npy,./fbanks/p259_000.npy
1560,False,./fbanks/p333_000.npy,./fbanks/p259_001.npy
1561,False,./fbanks/p333_000.npy,./fbanks/p259_002.npy
1562,False,./fbanks/p333_000.npy,./fbanks/p259_003.npy
1563,False,./fbanks/p333_000.npy,./fbanks/p259_004.npy
1564,False,./fbanks/p333_000.npy,./fbanks/p227_000.npy
1565,False,./fbanks/p333_000.npy,./fbanks/p227_001.npy
1566,False,./fbanks/p333_000.npy,./fbanks/p227_002.npy
1567,False,./fbanks/p333_000.npy,./fbanks/p227_003.npy
1568,False,./fbanks/p333_000.npy,./fbanks/p227_004.npy
1569,False,./fbanks/p333_000.npy,./fbanks/p343_000.npy
1570,False,./fbanks/p333_000.npy,./fbanks/p343_001.npy
1571,False,./fbanks/p333_000.npy,./fbanks/p343_002.npy
1572,False,./fbanks/p333_000.npy,./fbanks/p343_003.npy
1573,False,./fbanks/p333_000.npy,./fbanks/p343_004.npy
1574,False,./fbanks/p333_000.npy,./fbanks/p306_000.npy
1575,False,./fbanks/p333_000.npy,./fbanks/p306_001.npy
1576,False,./fbanks/p333_000.npy,./fbanks/p306_002.npy
1577,False,./fbanks/p333_000.npy,./fbanks/p306_003.npy
1578,False,./fbanks/p333_000.npy,./fbanks/p306_004.npy
1579,False,./fbanks/p333_000.npy,./fbanks/p310_000.npy
1580,False,./fbanks/p333_000.npy,./fbanks/p310_001.npy
1581,False,./fbanks/p333_000.npy,./fbanks/p310_002.npy
1582,False,./fbanks/p333_000.npy,./fbanks/p310_003.npy
1583,False,./fbanks/p333_000.npy,./fbanks/p310_004.npy
1584,False,./fbanks/p333_000.npy,./fbanks/p279_000.npy
1585,False,./fbanks/p333_000.npy,./fbanks/p279_001.npy
1586,False,./fbanks/p333_000.npy,./fbanks/p279_002.npy
1587,False,./fbanks/p333_000.npy,./fbanks/p279_003.npy
1588,False,./fbanks/p333_000.npy,./fbanks/p279_004.npy
1589,False,./fbanks/p333_000.npy,./fbanks/p272_000.npy
1590,False,./fbanks/p333_000.npy,./fbanks/p272_001.npy
1591,False,./fbanks/p333_000.npy,./fbanks/p272_002.npy
1592,False,./fbanks/p333_000.npy,./fbanks/p272_003.npy
1593,False,./fbanks/p333_000.npy,./fbanks/p272_004.npy
1594,False,./fbanks/p333_000.npy,./fbanks/p339_000.npy
1595,False,./fbanks/p333_000.npy,./fbanks/p339_001.npy
1596,False,./fbanks/p333_000.npy,./fbanks/p339_002.npy
1597,False,./fbanks/p333_000.npy,./fbanks/p339_003.npy
1598,False,./fbanks/p333_000.npy,./fbanks/p339_004.npy
1599,False,./fbanks/p333_000.npy,./fbanks/p281_000.npy
1600,False,./fbanks/p333_000.npy,./fbanks/p281_001.npy
1601,False,./fbanks/p333_000.npy,./fbanks/p281_002.npy
1602,False,./fbanks/p333_000.npy,./fbanks/p281_003.npy
1603,False,./fbanks/p333_000.npy,./fbanks/p281_004.npy
1604,False,./fbanks/p333_000.npy,./fbanks/p233_000.npy
1605,False,./fbanks/p333_000.npy,./fbanks/p233_001.npy
1606,False,./fbanks/p333_000.npy,./fbanks/p233_002.npy
1607,False,./fbanks/p333_000.npy,./fbanks/p233_003.npy
1608,False,./fbanks/p333_000.npy,./fbanks/p233_004.npy
1609,False,./fbanks/p333_000.npy,./fbanks/p340_000.npy
1610,False,./fbanks/p333_000.npy,./fbanks/p340_001.npy
1611,False,./fbanks/p333_000.npy,./fbanks/p340_002.npy
1612,False,./fbanks/p333_000.npy,./fbanks/p340_003.npy
1613,False,./fbanks/p333_000.npy,./fbanks/p340_004.npy
1614,False,./fbanks/p333_000.npy,./fbanks/p229_000.npy
1615,False,./fbanks/p333_000.npy,./fbanks/p229_001.npy
1616,False,./fbanks/p333_000.npy,./fbanks/p229_002.npy
1617,False,./fbanks/p333_000.npy,./fbanks/p229_003.npy
1618,False,./fbanks/p333_000.npy,./fbanks/p229_004.npy
1619,False,./fbanks/p333_000.npy,./fbanks/p295_000.npy
1620,False,./fbanks/p333_000.npy,./fbanks/p295_001.npy
1621,False,./fbanks/p333_000.npy,./fbanks/p295_002.npy
1622,False,./fbanks/p333_000.npy,./fbanks/p295_003.npy
1623,False,./fbanks/p333_000.npy,./fbanks/p295_004.npy
1624,False,./fbanks/p333_000.npy,./fbanks/p360_000.npy
1625,False,./fbanks/p333_000.npy,./fbanks/p360_001.npy
1626,False,./fbanks/p333_000.npy,./fbanks/p360_002.npy
1627,False,./fbanks/p333_000.npy,./fbanks/p360_003.npy
1628,False,./fbanks/p333_000.npy,./fbanks/p360_004.npy
1629,False,./fbanks/p333_000.npy,./fbanks/p230_000.npy
1630,False,./fbanks/p333_000.npy,./fbanks/p230_001.npy
1631,False,./fbanks/p333_000.npy,./fbanks/p230_002.npy
1632,False,./fbanks/p333_000.npy,./fbanks/p230_003.npy
1633,False,./fbanks/p333_000.npy,./fbanks/p230_004.npy
1634,False,./fbanks/p333_000.npy,./fbanks/p274_000.npy
1635,False,./fbanks/p333_000.npy,./fbanks/p274_001.npy
1636,False,./fbanks/p333_000.npy,./fbanks/p274_002.npy
1637,False,./fbanks/p333_000.npy,./fbanks/p274_003.npy
1638,False,./fbanks/p333_000.npy,./fbanks/p274_004.npy
1639,False,./fbanks/p333_001.npy,./fbanks/p297_000.npy
1640,False,./fbanks/p333_001.npy,./fbanks/p297_001.npy
1641,False,./fbanks/p333_001.npy,./fbanks/p297_002.npy
1642,False,./fbanks/p333_001.npy,./fbanks/p297_003.npy
1643,False,./fbanks/p333_001.npy,./fbanks/p297_004.npy
1644,False,./fbanks/p333_001.npy,./fbanks/p246_000.npy
1645,False,./fbanks/p333_001.npy,./fbanks/p246_001.npy
1646,False,./fbanks/p333_001.npy,./fbanks/p246_002.npy
1647,False,./fbanks/p333_001.npy,./fbanks/p246_003.npy
1648,False,./fbanks/p333_001.npy,./fbanks/p246_004.npy
1649,True,./fbanks/p333_001.npy,./fbanks/p333_000.npy
1650,True,./fbanks/p333_001.npy,./fbanks/p333_002.npy
1651,True,./fbanks/p333_001.npy,./fbanks/p333_003.npy
1652,True,./fbanks/p333_001.npy,./fbanks/p333_004.npy
1653,False,./fbanks/p333_001.npy,./fbanks/p318_000.npy
1654,False,./fbanks/p333_001.npy,./fbanks/p318_001.npy
1655,False,./fbanks/p333_001.npy,./fbanks/p318_002.npy
1656,False,./fbanks/p333_001.npy,./fbanks/p318_003.npy
1657,False,./fbanks/p333_001.npy,./fbanks/p318_004.npy
1658,False,./fbanks/p333_001.npy,./fbanks/p248_000.npy
1659,False,./fbanks/p333_001.npy,./fbanks/p248_001.npy
1660,False,./fbanks/p333_001.npy,./fbanks/p248_002.npy
1661,False,./fbanks/p333_001.npy,./fbanks/p248_003.npy
1662,False,./fbanks/p333_001.npy,./fbanks/p248_004.npy
1663,False,./fbanks/p333_001.npy,./fbanks/p268_000.npy
1664,False,./fbanks/p333_001.npy,./fbanks/p268_001.npy
1665,False,./fbanks/p333_001.npy,./fbanks/p268_002.npy
1666,False,./fbanks/p333_001.npy,./fbanks/p268_003.npy
1667,False,./fbanks/p333_001.npy,./fbanks/p268_004.npy
1668,False,./fbanks/p333_001.npy,./fbanks/p277_000.npy
1669,False,./fbanks/p333_001.npy,./fbanks/p277_001.npy
1670,False,./fbanks/p333_001.npy,./fbanks/p277_002.npy
1671,False,./fbanks/p333_001.npy,./fbanks/p277_003.npy
1672,False,./fbanks/p333_001.npy,./fbanks/p277_004.npy
1673,False,./fbanks/p333_001.npy,./fbanks/p278_000.npy
1674,False,./fbanks/p333_001.npy,./fbanks/p278_001.npy
1675,False,./fbanks/p333_001.npy,./fbanks/p278_002.npy
1676,False,./fbanks/p333_001.npy,./fbanks/p278_003.npy
1677,False,./fbanks/p333_001.npy,./fbanks/p278_004.npy
1678,False,./fbanks/p333_001.npy,./fbanks/p304_000.npy
1679,False,./fbanks/p333_001.npy,./fbanks/p304_001.npy
1680,False,./fbanks/p333_001.npy,./fbanks/p304_002.npy
1681,False,./fbanks/p333_001.npy,./fbanks/p304_003.npy
1682,False,./fbanks/p333_001.npy,./fbanks/p304_004.npy
1683,False,./fbanks/p333_001.npy,./fbanks/p280_000.npy
1684,False,./fbanks/p333_001.npy,./fbanks/p280_001.npy
1685,False,./fbanks/p333_001.npy,./fbanks/p280_002.npy
1686,False,./fbanks/p333_001.npy,./fbanks/p280_003.npy
1687,False,./fbanks/p333_001.npy,./fbanks/p280_004.npy
1688,False,./fbanks/p333_001.npy,./fbanks/p240_000.npy
1689,False,./fbanks/p333_001.npy,./fbanks/p240_001.npy
1690,False,./fbanks/p333_001.npy,./fbanks/p240_002.npy
1691,False,./fbanks/p333_001.npy,./fbanks/p240_003.npy
1692,False,./fbanks/p333_001.npy,./fbanks/p240_004.npy
1693,False,./fbanks/p333_001.npy,./fbanks/p228_000.npy
1694,False,./fbanks/p333_001.npy,./fbanks/p228_001.npy
1695,False,./fbanks/p333_001.npy,./fbanks/p228_002.npy
1696,False,./fbanks/p333_001.npy,./fbanks/p228_003.npy
1697,False,./fbanks/p333_001.npy,./fbanks/p228_004.npy
1698,False,./fbanks/p333_001.npy,./fbanks/p317_000.npy
1699,False,./fbanks/p333_001.npy,./fbanks/p317_001.npy
1700,False,./fbanks/p333_001.npy,./fbanks/p317_002.npy
1701,False,./fbanks/p333_001.npy,./fbanks/p317_003.npy
1702,False,./fbanks/p333_001.npy,./fbanks/p317_004.npy
1703,False,./fbanks/p333_001.npy,./fbanks/p251_000.npy
1704,False,./fbanks/p333_001.npy,./fbanks/p251_001.npy
1705,False,./fbanks/p333_001.npy,./fbanks/p251_002.npy
1706,False,./fbanks/p333_001.npy,./fbanks/p251_003.npy
1707,False,./fbanks/p333_001.npy,./fbanks/p251_004.npy
1708,False,./fbanks/p333_001.npy,./fbanks/p259_000.npy
1709,False,./fbanks/p333_001.npy,./fbanks/p259_001.npy
1710,False,./fbanks/p333_001.npy,./fbanks/p259_002.npy
1711,False,./fbanks/p333_001.npy,./fbanks/p259_003.npy
1712,False,./fbanks/p333_001.npy,./fbanks/p259_004.npy
1713,False,./fbanks/p333_001.npy,./fbanks/p227_000.npy
1714,False,./fbanks/p333_001.npy,./fbanks/p227_001.npy
1715,False,./fbanks/p333_001.npy,./fbanks/p227_002.npy
1716,False,./fbanks/p333_001.npy,./fbanks/p227_003.npy
1717,False,./fbanks/p333_001.npy,./fbanks/p227_004.npy
1718,False,./fbanks/p333_001.npy,./fbanks/p343_000.npy
1719,False,./fbanks/p333_001.npy,./fbanks/p343_001.npy
1720,False,./fbanks/p333_001.npy,./fbanks/p343_002.npy
1721,False,./fbanks/p333_001.npy,./fbanks/p343_003.npy
1722,False,./fbanks/p333_001.npy,./fbanks/p343_004.npy
1723,False,./fbanks/p333_001.npy,./fbanks/p306_000.npy
1724,False,./fbanks/p333_001.npy,./fbanks/p306_001.npy
1725,False,./fbanks/p333_001.npy,./fbanks/p306_002.npy
1726,False,./fbanks/p333_001.npy,./fbanks/p306_003.npy
1727,False,./fbanks/p333_001.npy,./fbanks/p306_004.npy
1728,False,./fbanks/p333_001.npy,./fbanks/p310_000.npy
1729,False,./fbanks/p333_001.npy,./fbanks/p310_001.npy
1730,False,./fbanks/p333_001.npy,./fbanks/p310_002.npy
1731,False,./fbanks/p333_001.npy,./fbanks/p310_003.npy
1732,False,./fbanks/p333_001.npy,./fbanks/p310_004.npy
1733,False,./fbanks/p333_001.npy,./fbanks/p279_000.npy
1734,False,./fbanks/p333_001.npy,./fbanks/p279_001.npy
1735,False,./fbanks/p333_001.npy,./fbanks/p279_002.npy
1736,False,./fbanks/p333_001.npy,./fbanks/p279_003.npy
1737,False,./fbanks/p333_001.npy,./fbanks/p279_004.npy
1738,False,./fbanks/p333_001.npy,./fbanks/p272_000.npy
1739,False,./fbanks/p333_001.npy,./fbanks/p272_001.npy
1740,False,./fbanks/p333_001.npy,./fbanks/p272_002.npy
1741,False,./fbanks/p333_001.npy,./fbanks/p272_003.npy
1742,False,./fbanks/p333_001.npy,./fbanks/p272_004.npy
1743,False,./fbanks/p333_001.npy,./fbanks/p339_000.npy
1744,False,./fbanks/p333_001.npy,./fbanks/p339_001.npy
1745,False,./fbanks/p333_001.npy,./fbanks/p339_002.npy
1746,False,./fbanks/p333_001.npy,./fbanks/p339_003.npy
1747,False,./fbanks/p333_001.npy,./fbanks/p339_004.npy
1748,False,./fbanks/p333_001.npy,./fbanks/p281_000.npy
1749,False,./fbanks/p333_001.npy,./fbanks/p281_001.npy
1750,False,./fbanks/p333_001.npy,./fbanks/p281_002.npy
1751,False,./fbanks/p333_001.npy,./fbanks/p281_003.npy
1752,False,./fbanks/p333_001.npy,./fbanks/p281_004.npy
1753,False,./fbanks/p333_001.npy,./fbanks/p233_000.npy
1754,False,./fbanks/p333_001.npy,./fbanks/p233_001.npy
1755,False,./fbanks/p333_001.npy,./fbanks/p233_002.npy
1756,False,./fbanks/p333_001.npy,./fbanks/p233_003.npy
1757,False,./fbanks/p333_001.npy,./fbanks/p233_004.npy
1758,False,./fbanks/p333_001.npy,./fbanks/p340_000.npy
1759,False,./fbanks/p333_001.npy,./fbanks/p340_001.npy
1760,False,./fbanks/p333_001.npy,./fbanks/p340_002.npy
1761,False,./fbanks/p333_001.npy,./fbanks/p340_003.npy
1762,False,./fbanks/p333_001.npy,./fbanks/p340_004.npy
1763,False,./fbanks/p333_001.npy,./fbanks/p229_000.npy
1764,False,./fbanks/p333_001.npy,./fbanks/p229_001.npy
1765,False,./fbanks/p333_001.npy,./fbanks/p229_002.npy
1766,False,./fbanks/p333_001.npy,./fbanks/p229_003.npy
1767,False,./fbanks/p333_001.npy,./fbanks/p229_004.npy
1768,False,./fbanks/p333_001.npy,./fbanks/p295_000.npy
1769,False,./fbanks/p333_001.npy,./fbanks/p295_001.npy
1770,False,./fbanks/p333_001.npy,./fbanks/p295_002.npy
1771,False,./fbanks/p333_001.npy,./fbanks/p295_003.npy
1772,False,./fbanks/p333_001.npy,./fbanks/p295_004.npy
1773,False,./fbanks/p333_001.npy,./fbanks/p360_000.npy
1774,False,./fbanks/p333_001.npy,./fbanks/p360_001.npy
1775,False,./fbanks/p333_001.npy,./fbanks/p360_002.npy
1776,False,./fbanks/p333_001.npy,./fbanks/p360_003.npy
1777,False,./fbanks/p333_001.npy,./fbanks/p360_004.npy
1778,False,./fbanks/p333_001.npy,./fbanks/p230_000.npy
1779,False,./fbanks/p333_001.npy,./fbanks/p230_001.npy
1780,False,./fbanks/p333_001.npy,./fbanks/p230_002.npy
1781,False,./fbanks/p333_001.npy,./fbanks/p230_003.npy
1782,False,./fbanks/p333_001.npy,./fbanks/p230_004.npy
1783,False,./fbanks/p333_001.npy,./fbanks/p274_000.npy
1784,False,./fbanks/p333_001.npy,./fbanks/p274_001.npy
1785,False,./fbanks/p333_001.npy,./fbanks/p274_002.npy
1786,False,./fbanks/p333_001.npy,./fbanks/p274_003.npy
1787,False,./fbanks/p333_001.npy,./fbanks/p274_004.npy
1788,False,./fbanks/p333_002.npy,./fbanks/p297_000.npy
1789,False,./fbanks/p333_002.npy,./fbanks/p297_001.npy
1790,False,./fbanks/p333_002.npy,./fbanks/p297_002.npy
1791,False,./fbanks/p333_002.npy,./fbanks/p297_003.npy
1792,False,./fbanks/p333_002.npy,./fbanks/p297_004.npy
1793,False,./fbanks/p333_002.npy,./fbanks/p246_000.npy
1794,False,./fbanks/p333_002.npy,./fbanks/p246_001.npy
1795,False,./fbanks/p333_002.npy,./fbanks/p246_002.npy
1796,False,./fbanks/p333_002.npy,./fbanks/p246_003.npy
1797,False,./fbanks/p333_002.npy,./fbanks/p246_004.npy
1798,True,./fbanks/p333_002.npy,./fbanks/p333_000.npy
1799,True,./fbanks/p333_002.npy,./fbanks/p333_001.npy
1800,True,./fbanks/p333_002.npy,./fbanks/p333_003.npy
1801,True,./fbanks/p333_002.npy,./fbanks/p333_004.npy
1802,False,./fbanks/p333_002.npy,./fbanks/p318_000.npy
1803,False,./fbanks/p333_002.npy,./fbanks/p318_001.npy
1804,False,./fbanks/p333_002.npy,./fbanks/p318_002.npy
1805,False,./fbanks/p333_002.npy,./fbanks/p318_003.npy
1806,False,./fbanks/p333_002.npy,./fbanks/p318_004.npy
1807,False,./fbanks/p333_002.npy,./fbanks/p248_000.npy
1808,False,./fbanks/p333_002.npy,./fbanks/p248_001.npy
1809,False,./fbanks/p333_002.npy,./fbanks/p248_002.npy
1810,False,./fbanks/p333_002.npy,./fbanks/p248_003.npy
1811,False,./fbanks/p333_002.npy,./fbanks/p248_004.npy
1812,False,./fbanks/p333_002.npy,./fbanks/p268_000.npy
1813,False,./fbanks/p333_002.npy,./fbanks/p268_001.npy
1814,False,./fbanks/p333_002.npy,./fbanks/p268_002.npy
1815,False,./fbanks/p333_002.npy,./fbanks/p268_003.npy
1816,False,./fbanks/p333_002.npy,./fbanks/p268_004.npy
1817,False,./fbanks/p333_002.npy,./fbanks/p277_000.npy
1818,False,./fbanks/p333_002.npy,./fbanks/p277_001.npy
1819,False,./fbanks/p333_002.npy,./fbanks/p277_002.npy
1820,False,./fbanks/p333_002.npy,./fbanks/p277_003.npy
1821,False,./fbanks/p333_002.npy,./fbanks/p277_004.npy
1822,False,./fbanks/p333_002.npy,./fbanks/p278_000.npy
1823,False,./fbanks/p333_002.npy,./fbanks/p278_001.npy
1824,False,./fbanks/p333_002.npy,./fbanks/p278_002.npy
1825,False,./fbanks/p333_002.npy,./fbanks/p278_003.npy
1826,False,./fbanks/p333_002.npy,./fbanks/p278_004.npy
1827,False,./fbanks/p333_002.npy,./fbanks/p304_000.npy
1828,False,./fbanks/p333_002.npy,./fbanks/p304_001.npy
1829,False,./fbanks/p333_002.npy,./fbanks/p304_002.npy
1830,False,./fbanks/p333_002.npy,./fbanks/p304_003.npy
1831,False,./fbanks/p333_002.npy,./fbanks/p304_004.npy
1832,False,./fbanks/p333_002.npy,./fbanks/p280_000.npy
1833,False,./fbanks/p333_002.npy,./fbanks/p280_001.npy
1834,False,./fbanks/p333_002.npy,./fbanks/p280_002.npy
1835,False,./fbanks/p333_002.npy,./fbanks/p280_003.npy
1836,False,./fbanks/p333_002.npy,./fbanks/p280_004.npy
1837,False,./fbanks/p333_002.npy,./fbanks/p240_000.npy
1838,False,./fbanks/p333_002.npy,./fbanks/p240_001.npy
1839,False,./fbanks/p333_002.npy,./fbanks/p240_002.npy
1840,False,./fbanks/p333_002.npy,./fbanks/p240_003.npy
1841,False,./fbanks/p333_002.npy,./fbanks/p240_004.npy
1842,False,./fbanks/p333_002.npy,./fbanks/p228_000.npy
1843,False,./fbanks/p333_002.npy,./fbanks/p228_001.npy
1844,False,./fbanks/p333_002.npy,./fbanks/p228_002.npy
1845,False,./fbanks/p333_002.npy,./fbanks/p228_003.npy
1846,False,./fbanks/p333_002.npy,./fbanks/p228_004.npy
1847,False,./fbanks/p333_002.npy,./fbanks/p317_000.npy
1848,False,./fbanks/p333_002.npy,./fbanks/p317_001.npy
1849,False,./fbanks/p333_002.npy,./fbanks/p317_002.npy
1850,False,./fbanks/p333_002.npy,./fbanks/p317_003.npy
1851,False,./fbanks/p333_002.npy,./fbanks/p317_004.npy
1852,False,./fbanks/p333_002.npy,./fbanks/p251_000.npy
1853,False,./fbanks/p333_002.npy,./fbanks/p251_001.npy
1854,False,./fbanks/p333_002.npy,./fbanks/p251_002.npy
1855,False,./fbanks/p333_002.npy,./fbanks/p251_003.npy
1856,False,./fbanks/p333_002.npy,./fbanks/p251_004.npy
1857,False,./fbanks/p333_002.npy,./fbanks/p259_000.npy
1858,False,./fbanks/p333_002.npy,./fbanks/p259_001.npy
1859,False,./fbanks/p333_002.npy,./fbanks/p259_002.npy
1860,False,./fbanks/p333_002.npy,./fbanks/p259_003.npy
1861,False,./fbanks/p333_002.npy,./fbanks/p259_004.npy
1862,False,./fbanks/p333_002.npy,./fbanks/p227_000.npy
1863,False,./fbanks/p333_002.npy,./fbanks/p227_001.npy
1864,False,./fbanks/p333_002.npy,./fbanks/p227_002.npy
1865,False,./fbanks/p333_002.npy,./fbanks/p227_003.npy
1866,False,./fbanks/p333_002.npy,./fbanks/p227_004.npy
1867,False,./fbanks/p333_002.npy,./fbanks/p343_000.npy
1868,False,./fbanks/p333_002.npy,./fbanks/p343_001.npy
1869,False,./fbanks/p333_002.npy,./fbanks/p343_002.npy
1870,False,./fbanks/p333_002.npy,./fbanks/p343_003.npy
1871,False,./fbanks/p333_002.npy,./fbanks/p343_004.npy
1872,False,./fbanks/p333_002.npy,./fbanks/p306_000.npy
1873,False,./fbanks/p333_002.npy,./fbanks/p306_001.npy
1874,False,./fbanks/p333_002.npy,./fbanks/p306_002.npy
1875,False,./fbanks/p333_002.npy,./fbanks/p306_003.npy
1876,False,./fbanks/p333_002.npy,./fbanks/p306_004.npy
1877,False,./fbanks/p333_002.npy,./fbanks/p310_000.npy
1878,False,./fbanks/p333_002.npy,./fbanks/p310_001.npy
1879,False,./fbanks/p333_002.npy,./fbanks/p310_002.npy
1880,False,./fbanks/p333_002.npy,./fbanks/p310_003.npy
1881,False,./fbanks/p333_002.npy,./fbanks/p310_004.npy
1882,False,./fbanks/p333_002.npy,./fbanks/p279_000.npy
1883,False,./fbanks/p333_002.npy,./fbanks/p279_001.npy
1884,False,./fbanks/p333_002.npy,./fbanks/p279_002.npy
1885,False,./fbanks/p333_002.npy,./fbanks/p279_003.npy
1886,False,./fbanks/p333_002.npy,./fbanks/p279_004.npy
1887,False,./fbanks/p333_002.npy,./fbanks/p272_000.npy
1888,False,./fbanks/p333_002.npy,./fbanks/p272_001.npy
1889,False,./fbanks/p333_002.npy,./fbanks/p272_002.npy
1890,False,./fbanks/p333_002.npy,./fbanks/p272_003.npy
1891,False,./fbanks/p333_002.npy,./fbanks/p272_004.npy
1892,False,./fbanks/p333_002.npy,./fbanks/p339_000.npy
1893,False,./fbanks/p333_002.npy,./fbanks/p339_001.npy
1894,False,./fbanks/p333_002.npy,./fbanks/p339_002.npy
1895,False,./fbanks/p333_002.npy,./fbanks/p339_003.npy
1896,False,./fbanks/p333_002.npy,./fbanks/p339_004.npy
1897,False,./fbanks/p333_002.npy,./fbanks/p281_000.npy
1898,False,./fbanks/p333_002.npy,./fbanks/p281_001.npy
1899,False,./fbanks/p333_002.npy,./fbanks/p281_002.npy
1900,False,./fbanks/p333_002.npy,./fbanks/p281_003.npy
1901,False,./fbanks/p333_002.npy,./fbanks/p281_004.npy
1902,False,./fbanks/p333_002.npy,./fbanks/p233_000.npy
1903,False,./fbanks/p333_002.npy,./fbanks/p233_001.npy
1904,False,./fbanks/p333_002.npy,./fbanks/p233_002.npy
1905,False,./fbanks/p333_002.npy,./fbanks/p233_003.npy
1906,False,./fbanks/p333_002.npy,./fbanks/p233_004.npy
1907,False,./fbanks/p333_002.npy,./fbanks/p340_000.npy
1908,False,./fbanks/p333_002.npy,./fbanks/p340_001.npy
1909,False,./fbanks/p333_002.npy,./fbanks/p340_002.npy
1910,False,./fbanks/p333_002.npy,./fbanks/p340_003.npy
1911,False,./fbanks/p333_002.npy,./fbanks/p340_004.npy
1912,False,./fbanks/p333_002.npy,./fbanks/p229_000.npy
1913,False,./fbanks/p333_002.npy,./fbanks/p229_001.npy
1914,False,./fbanks/p333_002.npy,./fbanks/p229_002.npy
1915,False,./fbanks/p333_002.npy,./fbanks/p229_003.npy
1916,False,./fbanks/p333_002.npy,./fbanks/p229_004.npy
1917,False,./fbanks/p333_002.npy,./fbanks/p295_000.npy
1918,False,./fbanks/p333_002.npy,./fbanks/p295_001.npy
1919,False,./fbanks/p333_002.npy,./fbanks/p295_002.npy
1920,False,./fbanks/p333_002.npy,./fbanks/p295_003.npy
1921,False,./fbanks/p333_002.npy,./fbanks/p295_004.npy
1922,False,./fbanks/p333_002.npy,./fbanks/p360_000.npy
1923,False,./fbanks/p333_002.npy,./fbanks/p360_001.npy
1924,False,./fbanks/p333_002.npy,./fbanks/p360_002.npy
1925,False,./fbanks/p333_002.npy,./fbanks/p360_003.npy
1926,False,./fbanks/p333_002.npy,./fbanks/p360_004.npy
1927,False,./fbanks/p333_002.npy,./fbanks/p230_000.npy
1928,False,./fbanks/p333_002.npy,./fbanks/p230_001.npy
1929,False,./fbanks/p333_002.npy,./fbanks/p230_002.npy
1930,False,./fbanks/p333_002.npy,./fbanks/p230_003.npy
1931,False,./fbanks/p333_002.npy,./fbanks/p230_004.npy
1932,False,./fbanks/p333_002.npy,./fbanks/p274_000.npy
1933,False,./fbanks/p333_002.npy,./fbanks/p274_001.npy
1934,False,./fbanks/p333_002.npy,./fbanks/p274_002.npy
1935,False,./fbanks/p333_002.npy,./fbanks/p274_003.npy
1936,False,./fbanks/p333_002.npy,./fbanks/p274_004.npy
1937,False,./fbanks/p333_003.npy,./fbanks/p297_000.npy
1938,False,./fbanks/p333_003.npy,./fbanks/p297_001.npy
1939,False,./fbanks/p333_003.npy,./fbanks/p297_002.npy
1940,False,./fbanks/p333_003.npy,./fbanks/p297_003.npy
1941,False,./fbanks/p333_003.npy,./fbanks/p297_004.npy
1942,False,./fbanks/p333_003.npy,./fbanks/p246_000.npy
1943,False,./fbanks/p333_003.npy,./fbanks/p246_001.npy
1944,False,./fbanks/p333_003.npy,./fbanks/p246_002.npy
1945,False,./fbanks/p333_003.npy,./fbanks/p246_003.npy
1946,False,./fbanks/p333_003.npy,./fbanks/p246_004.npy
1947,True,./fbanks/p333_003.npy,./fbanks/p333_000.npy
1948,True,./fbanks/p333_003.npy,./fbanks/p333_001.npy
1949,True,./fbanks/p333_003.npy,./fbanks/p333_002.npy
1950,True,./fbanks/p333_003.npy,./fbanks/p333_004.npy
1951,False,./fbanks/p333_003.npy,./fbanks/p318_000.npy
